which_wiki_edit, attention_shifting, 0.7653061224489796
which_wiki_edit, auditory_processing_speed, 0.14285714285714285
which_wiki_edit, cognitive_flexibility, 0.23
which_wiki_edit, comprehension, 0.3023255813953488
which_wiki_edit, divided_attention, 0.25
which_wiki_edit, episodic_memory, 0.15625
which_wiki_edit, expressive_language, 0.0851063829787234
which_wiki_edit, fluency, 0.16666666666666666
which_wiki_edit, iconic_memory, 0.16666666666666666
which_wiki_edit, linguistic_analysis, 0.9
which_wiki_edit, mental_flexibility, 0.1
which_wiki_edit, organization, 0.1111111111111111
which_wiki_edit, problem_solving, 0.49
which_wiki_edit, procedural_memory, 0.2
which_wiki_edit, prospective_memory, 0.047619047619047616
which_wiki_edit, reading, 0.4090909090909091
which_wiki_edit, reasoning, 0.22448979591836735
which_wiki_edit, recognition_of_social_cues, 0.42105263157894735
which_wiki_edit, selective_attention, 0.30434782608695654
which_wiki_edit, semantic_memory, 0.2346938775510204
which_wiki_edit, social_judgment, 0.025
which_wiki_edit, sustained_attention, 0.04878048780487805
which_wiki_edit, theory_of_mind, 0.0196078431372549
which_wiki_edit, visual_processing_speed, 0.14583333333333331
which_wiki_edit, working_memory, 0.494949494949495
abstract_narrative_understanding, abstract_thinking, 0.13846153846153847
abstract_narrative_understanding, adaptability, 0.1111111111111111
abstract_narrative_understanding, attention_shifting, 0.13265306122448978
abstract_narrative_understanding, cognitive_flexibility, 0.13
abstract_narrative_understanding, comprehension, 0.18604651162790697
abstract_narrative_understanding, emotional_regulation, 0.07142857142857142
abstract_narrative_understanding, empathy, 0.1724137931034483
abstract_narrative_understanding, episodic_memory, 0.640625
abstract_narrative_understanding, expressive_language, 0.10638297872340426
abstract_narrative_understanding, fluency, 0.16666666666666666
abstract_narrative_understanding, intercultural_competence, 0.125
abstract_narrative_understanding, linguistic_analysis, 0.1
abstract_narrative_understanding, naming, 0.07407407407407407
abstract_narrative_understanding, narrative_skills, 1.0
abstract_narrative_understanding, problem_solving, 0.26
abstract_narrative_understanding, reading, 0.022727272727272728
abstract_narrative_understanding, reasoning, 0.5816326530612245
abstract_narrative_understanding, receptive_language, 0.011904761904761904
abstract_narrative_understanding, recognition_of_social_cues, 1.0
abstract_narrative_understanding, selective_attention, 0.057971014492753624
abstract_narrative_understanding, semantic_memory, 0.19387755102040816
abstract_narrative_understanding, social_judgment, 0.1
abstract_narrative_understanding, sustained_attention, 0.04878048780487805
abstract_narrative_understanding, theory_of_mind, 0.5098039215686274
abstract_narrative_understanding, working_memory, 0.030303030303030304
anachronisms, abstract_thinking, 0.03076923076923077
anachronisms, attention_shifting, 0.6428571428571428
anachronisms, cognitive_flexibility, 0.29
anachronisms, comprehension, 0.13953488372093023
anachronisms, discourse_ability, 0.18181818181818182
anachronisms, divided_attention, 0.125
anachronisms, episodic_memory, 0.53125
anachronisms, expressive_language, 0.02127659574468085
anachronisms, linguistic_analysis, 0.34
anachronisms, problem_solving, 0.02
anachronisms, prospective_memory, 0.09523809523809523
anachronisms, reading, 0.022727272727272728
anachronisms, reasoning, 0.9795918367346937
anachronisms, receptive_language, 0.011904761904761904
anachronisms, recognition_of_social_cues, 0.14473684210526316
anachronisms, selective_attention, 0.043478260869565216
anachronisms, semantic_memory, 0.7040816326530611
anachronisms, sustained_attention, 0.04878048780487805
anachronisms, theory_of_mind, 0.0196078431372549
anachronisms, time_management, 0.0410958904109589
anachronisms, working_memory, 0.08080808080808081
analogical_similarity, abstract_thinking, 0.4
analogical_similarity, attention_shifting, 0.22448979591836732
analogical_similarity, cognitive_flexibility, 0.71
analogical_similarity, episodic_memory, 0.03125
analogical_similarity, fluency, 0.16666666666666666
analogical_similarity, linguistic_analysis, 0.11
analogical_similarity, mental_flexibility, 0.1
analogical_similarity, problem_solving, 0.58
analogical_similarity, reasoning, 0.8061224489795917
analogical_similarity, selective_attention, 0.10144927536231885
analogical_similarity, semantic_memory, 0.29591836734693877
analogical_similarity, strategic_thinking, 0.058823529411764705
analogical_similarity, theory_of_mind, 0.029411764705882353
analogical_similarity, working_memory, 0.020202020202020204
analytic_entailment, abstract_thinking, 0.03076923076923077
analytic_entailment, attention_shifting, 0.13265306122448978
analytic_entailment, auditory_processing_speed, 0.14285714285714285
analytic_entailment, cognitive_flexibility, 0.16
analytic_entailment, comprehension, 0.18604651162790697
analytic_entailment, creativity, 0.08
analytic_entailment, episodic_memory, 0.09375
analytic_entailment, expressive_language, 0.02127659574468085
analytic_entailment, goal_setting, 0.010416666666666666
analytic_entailment, linguistic_analysis, 0.27
analytic_entailment, naming, 0.018518518518518517
analytic_entailment, pragmatics, 0.1111111111111111
analytic_entailment, problem_solving, 0.02
analytic_entailment, reasoning, 0.520408163265306
analytic_entailment, receptive_language, 0.011904761904761904
analytic_entailment, recognition_of_social_cues, 0.013157894736842105
analytic_entailment, repetition, 0.5
analytic_entailment, semantic_memory, 0.4081632653061224
analytic_entailment, theory_of_mind, 0.0392156862745098
analytic_entailment, vigilance_attention, 0.16666666666666666
analytic_entailment, working_memory, 0.10101010101010102
analytic_entailment, writing, 0.5
arithmetic, abstract_thinking, 0.046153846153846156
arithmetic, attention_shifting, 0.8775510204081632
arithmetic, cognitive_flexibility, 0.42
arithmetic, comprehension, 0.046511627906976744
arithmetic, decision_making, 0.044444444444444446
arithmetic, divided_attention, 0.125
arithmetic, expressive_language, 0.14893617021276595
arithmetic, fluency, 0.16666666666666666
arithmetic, linguistic_analysis, 0.03
arithmetic, mental_flexibility, 0.1
arithmetic, organization, 0.05555555555555555
arithmetic, problem_solving, 0.18
arithmetic, processing_speed, 0.16
arithmetic, reading, 0.06818181818181818
arithmetic, reasoning, 0.9693877551020407
arithmetic, receptive_language, 0.047619047619047616
arithmetic, recognition_of_social_cues, 0.013157894736842105
arithmetic, selective_attention, 0.6376811594202899
arithmetic, semantic_memory, 0.13265306122448978
arithmetic, sustained_attention, 0.3170731707317073
arithmetic, working_memory, 0.98989898989899
authorship_verification, abstract_thinking, 0.046153846153846156
authorship_verification, attention_shifting, 0.5102040816326531
authorship_verification, auditory_processing_speed, 0.2857142857142857
authorship_verification, cognitive_flexibility, 0.24
authorship_verification, comprehension, 0.09302325581395349
authorship_verification, discourse_ability, 0.09090909090909091
authorship_verification, emotional_regulation, 0.03571428571428571
authorship_verification, empathy, 0.017241379310344827
authorship_verification, episodic_memory, 0.875
authorship_verification, expressive_language, 0.8723404255319148
authorship_verification, iconic_memory, 0.25
authorship_verification, impulse_control, 0.375
authorship_verification, linguistic_analysis, 0.74
authorship_verification, mental_flexibility, 0.1
authorship_verification, narrative_skills, 0.1935483870967742
authorship_verification, pragmatics, 0.1111111111111111
authorship_verification, problem_solving, 0.04
authorship_verification, processing_speed, 0.08
authorship_verification, prospective_memory, 0.23809523809523808
authorship_verification, reading, 0.2272727272727273
authorship_verification, reasoning, 0.22448979591836735
authorship_verification, receptive_language, 0.047619047619047616
authorship_verification, recognition_of_social_cues, 0.3026315789473684
authorship_verification, repetition, 0.5
authorship_verification, selective_attention, 0.2898550724637681
authorship_verification, semantic_memory, 0.31632653061224486
authorship_verification, strategic_thinking, 0.029411764705882353
authorship_verification, theory_of_mind, 0.3431372549019608
authorship_verification, time_management, 0.0410958904109589
authorship_verification, working_memory, 0.26262626262626265
bbq_lite_json, abstract_thinking, 0.046153846153846156
bbq_lite_json, adaptability, 0.1111111111111111
bbq_lite_json, attention_shifting, 0.336734693877551
bbq_lite_json, auditory_processing_speed, 0.8571428571428571
bbq_lite_json, cognitive_flexibility, 0.24
bbq_lite_json, comprehension, 0.046511627906976744
bbq_lite_json, creativity, 0.2
bbq_lite_json, decision_making, 0.13333333333333333
